"","id_str","target","hate.speech","aggressiveness","offensiveness","irony","stereotype","intensity","tweet"
"509",809473358748323840,"Roma","no","no","weak","no","yes",0,"#Notizie #Veneto  Dipiazza a La Zanzara: Trieste meglio di Roma e Napoli, «via rom e barboni»  https://t.co/sLoxeW927A"
"510",809683293331460096,"Roma","no","no","no","no","yes",0,"Poliziotto condannato a risarcire 60mila euro ad un rom che cercò di ucciderlo

Ancora una volta la vittima... https://t.co/amZb5B7qzq"
"511",809713329568673792,"religion","no","no","no","no","no",0,"Roma, assessore FdI: “Raggi stanzia 7 milioni per rom e sinti, e se ne... https://t.co/6cjhRraCh2"
"512",809748882334871552,"Roma","yes","no","weak","no","yes",2,"Perché il pensiero di Abduh, capofila del riformismo islamico, ha dato vita sia al modernismo che al fondamentalismo https://t.co/Ek3F47Re4e"
"513",809789748260827136,"religion","no","no","no","no","no",0,"Ritrova il camper in un campo rom, ma le autorità lo danno ai nomadi «perché senza casa»: è l’Italia “sinistra” https://t.co/2dbMedzAhy"
"514",809846439815905280,"Roma","no","weak","weak","no","yes",0,"Guerra e carestia: nel nord-est della Nigeria infestata dai terroristi si muore di fame https://t.co/ZZ10gsRG3S"
"517",810084817710841856,"Roma","no","no","no","no","no",0,"Cinese morta, un fermo e una denuncia - Sono giovani di campo nomadi Roma,uno minorenne. Caccia al terzo https://t.co/nwPF9Lcaad"
"518",810086995682820096,"Roma","no","no","no","no","no",0,"Cinese travolta a Roma: fermato un rom, denunciato un minore #Finanza https://t.co/tlu3HTyFa1"
"519",810087176134414336,"Roma","no","no","no","no","no",0,"#Repubblica: ""Cinese morta a Roma, fermato un ventenne: è un nomade del campo di via Salviati https://t.co/3hvL75fZ5U"""
"520",810088804908433408,"Roma","no","no","no","no","no",0,"#ultimenotizie #news #notizie: Roma, studentessa cinese morta: fermato un rom, denunciato un 16enne: si cerca un https://t.co/wU1ITjIm7q"
"521",810116813182877696,"Roma","yes","weak","strong","no","yes",1,"Roma, studentessa cinese uccisa dal treno: fermato un nomade https://t.co/NhKuhc94Zb"
"522",810119100294897664,"Roma","no","no","no","no","no",0,"VoxNews: Roma: perché il campo nomadi degli assassini è ancora in piedi?: Ancora loro, gli zingari. E’ stato… https://t.co/9NOlPuwFhY"
"523",810143401119252480,"ethnic group","no","no","no","no","no",0,"Studentessa cinese morta a Roma, fermato un ventenne: è un nomade del campo di via Salviati https://t.co/OFBypQrWY5 via @GonnelliLuca"
"524",810157159099076608,"ethnic group","no","no","no","no","no",0,"Rock the casbah! Corteo antirazzista antifascista Roma meticcia solidarietà con i/le migranti #17D #baobab https://t.co/tsTkyOmQqk"
"526",810184440982872064,"Roma","no","no","no","no","no",0,"@rep_bari @repubblicait milano non si faccia sfuggire simil campionedell' islam,se no si arrabbia maometto"
"527",810190030186704896,"religion","no","no","no","no","yes",0,"Studentessa cinese morta a Roma: catturato un rom, denunciati altri due - https://t.co/TEYJUkg7oX https://t.co/G1hxYwXEJI"
"528",810209255420784640,"Roma","no","no","no","no","no",0,"Questi possono essere andati lì solo in  supporto ai terroristi, non ci sono altre ragioni plausibili, solo per fom… https://t.co/R9l8Z8G4xg"
"529",810220987358842880,"Roma","no","no","no","no","no",0,"Roma. Ragazza cinese morta. Fermato un rom, denunciato un 16enne: si cerca un terzo uomo - https://t.co/QcnwxhA8ER https://t.co/n4bEjS6FXh"
"530",810338889407889408,"religion","no","no","strong","no","no",0,"Roma, cinese morta: sotto torchio quattro rom del campo nomadi - Il Messaggero https://t.co/JwJcKR0i40 #Roma #news"
"531",810414816808632320,"religion","no","no","no","no","no",0,"@MarkGio1i secondo te il problema è Erdogan e non i terroristi curdi? animali che hanno fatto 2 attentati solo nell'ultima settimana? Bravo"
"532",810448091128233984,"Roma","no","no","no","no","no",0,"Ogni anno almeno centomila cristiani vengono uccisi dagli islamici e ancora oggi dai comunisti coreani in odium... https://t.co/ZtP6gtssEQ"
"534",810476036571938816,"ethnic group","no","no","no","no","no",0,"@kingdom1991 @ItalyMFA No grazie ad Arabia ancora guerre,  schiavitù, diritti umani negati, finanziamento terroristi. Taci!"
"536",810499210961448960,"ethnic group","no","no","no","no","no",0,"repubblicait: Studentessa cinese morta a Roma, fermato un ventenne: è un nomade del campo di via Salviati https://t.co/z69zoDbdss"
"537",810540481335750656,"ethnic group","yes","strong","strong","no","yes",4,"Giornata internazionale dei migranti, Mattarella: collaborino tutti i Paesi - InfoOggi.it https://t.co/vnRNqKjDKA via @infooggi #migranti"
"538",810743627966189568,"religion","no","no","no","no","no",0,"@private_post Ci avete rotto i coglioni con questi migranti! Non riuscirete a fare il lavaggio del cervello agli ITALIANI!"
"539",810744113314332672,"religion","no","no","no","no","no",0,"#Giordania: #attaccoterroristico a #Karak. 10 morti. Anche un turista
https://t.co/6BWntsEDMv"
"540",810785911323688960,"ethnic group","no","weak","no","no","no",0,"Odissea per i turisti in Giordania, ostaggi dei terroristi al Castello  Roma https://t.co/2YQTFphug3"
"541",810805319072878592,"Roma","no","no","no","no","yes",0,"Incredibile, la Svizzera premia la deputata indagata per aver fatto entrare clandestinamente i migranti https://t.co/80ontMtGfS"
"542",810825627528003584,"Roma","no","no","no","no","yes",0,"#Roma, cinese morta: da oggi la bonifica nel campo rom. I residenti: «Raggi venga a vedere» https://t.co/tMnGArxGdU @ilmessaggeroit"
"543",810833269126299648,"religion","no","weak","weak","no","yes",0,"Roma, cinese morta: da oggi la bonifica nel campo rom. I residenti: «Raggi venga a vedere» - Il Messaggero https://t.co/KclzdpSFPY #Roma #…"
"545",810875366432718848,"religion","no","no","no","yes","no",0,"Azienda turca in Italia: ""diamo lavoro solo a islamici ubbidienti""  https://t.co/iDznOnMTKg voglio vedere che faranno politici e sindacati"
"546",810893876110249984,"ethnic group","no","no","no","no","no",0,"@FabrizioDalCol la comunita' islamica deve averlo pagato molto bene.........."
"547",810925182227509248,"religion","no","no","no","no","no",0,"Si sente male nella sede della Guardia Medica e si accascia a terra, 26enne straniero stroncato da un infarto… https://t.co/C3h3GdELGi"
"548",810943347439374336,"Roma","yes","weak","strong","no","yes",1,"Messaggio della NATO a Russia, Siria, Iran è chiaro. Soprattutto ora che Siria detiene gli ufficiali NATO che dirigevano islamisti a Aleppo"
"549",810943756593725440,"religion","no","no","strong","no","yes",0,"#dallavostraparte ma i rom che cercano lavoro in Italia lavorano questi sono zingari che non hanno mai avuto intenzione di lavorare"
"550",810951182692847616,"religion","no","no","no","no","no",0,"Devono rovinare il Natale all'occidente perché invidiosi della religione altrui. #animalifanatici #berlino #terrorismo"
"551",810954190201692160,"religion","yes","weak","weak","no","yes",4,"Solidarietà alla Germania per l'attacco di #Berlino. Uniti contro il terrorismo. @GermaniaItalia"
"552",810956736215523328,"ethnic group","yes","no","no","yes","yes",1,"@DrunkyBorghy Fai una cosa; portateli tutti a casa tua!!! Io a casa mia non li voglio, terroristi o non terroristi che siano!!!"
"554",810961324075261952,"religion","no","no","no","no","no",0,"A tutti i non musulmani dell'isis, vi sentite forti adesso?  Bravi coglioni! #Berlino"
"555",810966203959283712,"religion","no","weak","no","no","no",0,"Vi vogliamo bene. Il tricolore della mia amata Patria Italia sarà in lutto per voi fratelli tedeschi #noterrorismo #aleppo"
"556",810968100539629568,"religion","yes","strong","no","no","no",3,"E noi continuiamo a fare discorsi su discorsi #berlino #islam  https://t.co/DTapF1ab3j"
"557",810986816463601664,"ethnic group","no","no","no","yes","yes",0,"@islamlie2 @gasparripdl @a_meluzzi @magdicristiano @LucioMalan un certo Adolf sarebbe utile ancora oggi con certi soggetti.. non dico altro!"
"558",811020508296859648,"religion","no","no","no","no","no",0,"@BottaAdv ... E che gli immigrati ci pagano la pensione e che bisogna accoglierne di piu con tutti i mezzi ecc ecc ecc"
"559",811073802440470528,"ethnic group","no","no","no","no","no",0,"Attentato anche a Zurigo: sparatoria nei pressi di un centro islamico (ІL Cоrrіеrе dеllа Cіttà)… https://t.co/vgc5H6LTMr"
"560",811121041108008960,"religion","no","no","no","no","no",0,"Grandioso Gino Strada sui migranti: ""Soltanto dei cretini potevano pensare di continuare a fare guerre in giro... https://t.co/p0pRUAfDkQ"
"561",811122818557493248,"religion","no","no","no","no","no",0,"Berlino, Trump: «Orribile attacco terroristico, sradicheremo l'Isis dalla faccia della terra»

https://t.co/oLyJBSCe10"
"562",811140367668101120,"religion","no","no","no","no","no",0,"@fabriziotodisco @VittorioSgarbi @stampasgarbi invece ha a che fare: l' islam!"
"563",811153930285674496,"ethnic group","no","no","weak","no","yes",0,"Sembra che l'autista polacco non fosse alla guida @MarekTwarog. Cosa sai? Ucciso prima dal terrorista?  https://t.co/kTeoUO7rIH"
"564",811156813181841408,"religion","no","no","no","no","no",0,"#lariachetira anche l'ambasciatore è venduto alla cricca mondialista che vuole distruggere i popoli europei sostituendoli con gli immigrati"
"565",811172713897267200,"religion","no","weak","no","no","yes",0,"Zurigo, trovato morto il presunto autore della sparatoria nel centro islamico #20dicembre https://t.co/rBjvUi8RJ2"
"566",811183087350595584,"religion","no","no","no","no","no",0,"@danielabugatti Magdi ha raccolto il testimone da Oriana, fra i pochi che hanno avuto il coraggio di opporsi alla minaccia islamica"
"567",811184714144972800,"religion","no","no","weak","no","yes",0,"Zurigo, trovato morto il presunto autore della sparatoria nel centro islamico - https://t.co/XMrEqPnV6w tramite https://t.co/zAAl3RtO5F"
"568",811189846379266048,"religion","yes","weak","strong","no","yes",3,"@KhalidChaouki3 Berlino non ha a che fare con l'ignoranza, bensi con l'islam."
"570",811213051340976128,"religion","no","no","no","no","no",0,"L'arcivescovo Nunzio Galantino parla oggi al Corriere di un ""terrorismo della parola"" sul quale dovremmo tutti riflettere."
"571",811222769056808960,"religion","no","no","no","no","yes",0,"@FraGra95 @fuoridallaue infatti non è uno scherzo è teatro puro. Ancora c'è gente che crede al terrorismo islamico."
"572",811239481634328576,"religion","yes","strong","no","no","yes",3,"@DrunkyBorghy  ma tutto. I terroristi sono musulmani. Riflettiamo ci"
"574",811251122321190912,"religion","no","no","no","no","no",0,"Tor Sapienza, commissione sulle periferie nel campo rom Salviati. Boccuzzi: “L’immondizia sarà #news #Roma https://t.co/WA6cKuVp13"
"575",811265819510505472,"religion","no","weak","no","no","no",0,"Sap: dopo le nuove azioni terroristiche occorre una svolta https://t.co/fvN0li8AVD"
"576",811294783473860608,"religion","no","no","no","no","no",0,"@PiazzaaItalia @AndreBellins @Forchielli non sei islamico semplicemente sei un occidentale devoto al dio lavoro a quanto dici"
"577",811336077474693120,"religion","no","no","weak","no","yes",0,"PTV news 20 Dicembre - Due terrorismi dopo Aleppo colpiscono Russia ed E... https://t.co/1il4dM20Im via @YouTube"
"578",811358647058100224,"religion","no","no","weak","yes","no",0,"@redazioneiene @nadiatoffa Troppo buonismo,chi sa quanti terroristi dietro,a tutti questi affitti clandestini !"
"579",811459109350506496,"ethnic group","no","no","no","no","no",0,"Ma è ancora qui? Speravo che se ne fosse tornato a casa sua *Con i fratellini islamici*Dobbiamo per forza sopportar… https://t.co/jd0cHLRX4N"
"580",811472322725113856,"religion","no","no","no","no","no",0,"I bambini migranti che vivono per strada e si prostituiscono in Italia  https://t.co/Y0SAMAI1fV @florianabulfon @tpi"
"581",811492204988473344,"religion","no","no","no","no","no",0,"Il Messaggero:  Roma, massima allerta terrorismo: «A rischio anche il Concertone»  https://t.co/2XbGyrv6Rc"
"582",811496596680638464,"Roma","no","no","no","no","no",0,"#ANSA: ""Attentato a Berlino, autista polacco ha cercato di fermare terrorista. Il killer è ancora in fuga, forse a… https://t.co/C7cafFHu1r"""
"583",811518443971289088,"Roma","no","no","no","no","no",0,"In Italia continua le segregazione abitativa dei rom: non solo si registrano sgomberi illegali, ma le autorità pro… https://t.co/MGE0mR4nLN"
"584",811529986427514880,"religion","no","no","no","yes","no",0,"A #Roma si potra' sgombrare un campo rom solo dopo aver garantito le case sostitutive. Firmato l'accordo."
"585",811535782032928768,"religion","no","no","no","yes","no",0,"#berlinoattack mi pareva strano che ancora non si fossero trovati i documenti..
#terroristiDistratti 
#falseflag
https://t.co/S9W4rOYmib"
"586",811567139467460608,"ethnic group","no","no","no","no","yes",0,"@Piovegovernolad ancora documenti...sono distratti questi terroristi"
"587",811586090297622528,"ethnic group","yes","weak","weak","no","no",1,"#PolettiDimettiti Il figlo di @PolettiGiuliano non laureato nelle coop e tutti gli altri a morire in terra straniera. Fabrizia RIP"
"588",811653711558754304,"religion","no","no","no","no","no",0,"Era in Italia. Poteva massacrare un centinaio di italici. Gli immigrazionisti del Governo italiano tacciono. https://t.co/EEWG3zxO2X"
"589",811662770928254976,"religion","no","strong","no","no","no",0,"@ilmentaIista la storia anche italiana insegna che episodi di terrorismo (anche  Karlov) possano essere manipolati per ""ragioni di Stato""."
"590",811671193728258048,"religion","no","no","no","no","no",0,"Vogliono fare stragi/atti di terrorismo vedi in Germania #ATTO POLITICO SERIO MANDARE I NOSTRI SOLDATI NEI PAESI A… https://t.co/i0J93Q0XIq"
"591",811685028342206464,"ethnic group","no","no","no","no","no",0,"@enricovik @islamlie2 Per me sono falsi cristiani come ne abbiamo milioni nella sola Italia. Si specula troppo sulle religioni. Molto male."
"592",811766182781063168,"Roma","no","weak","no","no","no",0,"Interrogazione in Consiglio su Mafia /racket nigeriano elemosina e profughi della Caserma Montello.… https://t.co/M12nGh76k0"
"593",811795893284388864,"religion","no","weak","no","no","no",0,"M5s boccia la chiusura del campo rom: ""Buffoni, siete peggio della sinistra"". Loro sono di sinistra"
"594",811816268378632192,"Roma","no","no","no","no","no",0,"imprendittore: sto dietro alla mia azienda non perdo tempo al supermercato per le scarpe se mai rifletto che fa l'islam a Berlino: combatto"
"595",811836024095645696,"ethnic group","no","no","no","no","no",0,"Rugantina Rosetta Minù Hermes ed Indio TIVOLI ROMA RUGANTINA proviene dall'ex campo rom di Stacchini Tiv https://t.co/JVLCQXpteQ"
"596",811837471990358016,"ethnic group","no","no","no","no","no",0,"Il movimento degli immigrati si prepara alla battaglia contro Trump https://t.co/mnuTdR3mJ0"
"597",811871875617947648,"religion","no","no","no","yes","no",0,"Tedeschi ancora divisi in due I profughi sono il nuovo muro https://t.co/BLnvqc8y79 https://t.co/tgOCbjWEtO"
"598",811938772795486208,"religion","no","no","weak","no","yes",0,"@xKlytia dormire era prioritario, anche di fronte ai terroristi, no?"
"599",811948353575669760,"religion","no","no","no","no","yes",0,"L'abilità degli amici dei jihādisti consiste nel trasformare vittime terrorismo islamico in testimonial di amore e… https://t.co/joGfW5feZY"
"600",811950662456143872,"religion","no","no","no","no","no",0,"@Melaion però ci sono anche tantissimi musulmani che si convertono! Solo che rischiano grosso, a parlarne in giro.. 
https://t.co/iemfzQ2GmM"
"601",811982053772247040,"religion","no","no","no","no","no",0,"Milano contro i possibili attacchi terroristici installa i NEW JERSEY nel centro città 
Ecco a cosa ci ha portati la politica EUROPEISTA!!!"
"602",811986553589395456,"religion","yes","strong","no","no","yes",4,"#AleppoLibera dai #terroristifiloccidentali torna alla vita : Riaperto #aeroporto🙂 https://t.co/A3cgF1Apeh"
"603",812006103022190592,"Roma","no","no","no","no","no",0,"@islamlie2 allora dobbiamo stringere la corda.pena capitale x tutti musulmani in Europa immediatamente!"
"604",812006121535897600,"Roma","no","no","no","no","no",0,"Roma, Raggi annulla gli sgomberi dei campi rom: “Anche gli zingari hanno diritto alla casa” - SkyTg24News https://t.co/ZHV06ZFIzK"
"605",812018171876147200,"Roma","no","no","no","no","no",0,"Roma, Raggi annulla gli sgomberi dei campi rom: “Anche gli zingari hanno... https://t.co/YsoP0iYW1Q"
"606",812020510280314880,"Roma","no","no","no","no","no",0,"Ma scusate, quando le case le occupano i rom tutti a rivoltarsi, e se lo fa il signor Luca va bene? #dallavostraparte"
"607",812022487030566912,"religion","no","no","weak","no","yes",0,"Basta!
#Roma, nomadi, Santori, FDI: “Stracciare immediatamente l’accordo con rom a Via Salviati”... https://t.co/1I3Dkef4rN"
"608",812033471862439936,"ethnic group","no","no","no","no","no",0,"@Max_Barbetti e quindi la comunità musulmana non si nasconde nelle moschee "" faidate""  come in Italia e sono fuori controllo"
"609",812050189355782144,"ethnic group","no","no","no","yes","yes",0,"Per i soliti masochisti precisiamo che i giornalisti stranieri ridevano per l'Italia e gli italiani, che per fama... https://t.co/boNjjuYEw7"
"610",812051259997962240,"ethnic group","no","no","no","no","no",0,"Faciamo pure il ponte sullo #Stretto per facilitate il flusso degli #immigrati https://t.co/GfU2Y7c4pD"
"611",812064920615448576,"religion","no","no","no","no","no",0,"Sbarcato in Italia nel 2011, appiccò fuoco nel centro profughi di Lampedusa, autore dell'attentato di Natale a #berlino in fuga #wanted"
"612",812203345465245696,"religion","no","no","no","no","no",0,"@Bertoldo41 @giusi_nicolini @Feversinger @islamlie2 grazie per le offese. Confermano che non merita attenzione. Si goda la sua cattiveria."
"613",812221749446094848,"religion","no","no","no","no","no",0,"@maytham956 Grazie per aggiornarci!👍🏼 #Christmas anche per i #cristiani di #Aleppo e #Damasco #Siria #libera dai #terroristi @Ora_pro_Siria"
"614",812221882242109440,"Roma","no","no","no","no","no",0,"Il cordoglio dopo la morte di Fabrizia: ""L'Abruzzo è terra di amore, il terrorismo non passerà""… https://t.co/huvnr1QEdk"
"615",812226074520289280,"religion","no","no","no","no","no",0,"Le Nazioni Uniti contro l'Italia: Dovete dare una casa ai rom https://t.co/K7Mv9bPISC #news"
"616",812236914879303680,"religion","no","no","no","no","no",0,"Eroi per fatalità, hanno messo a rischio o anche perso la propria vita per fermare una strage terroristica… https://t.co/ZyeYskikU0"
"617",812240729548394496,"religion","yes","weak","weak","no","yes",3,"@duppli Ed è andato a Milano per un motivo ben preciso, fin dagli anni Novanta è un centro logistico importante per il terrorismo."
"618",812243081412153344,"religion","yes","strong","strong","no","yes",4,"Nessuno ci parli più di accoglienza o cazzate varie. L'Italia pullula di potenziali terroristi. Basta!"
"619",812250984697171968,"religion","no","no","no","no","no",0,"a fammoc a chitemmuort !! muori tu e tutti i #terroristi #islamici https://t.co/uotrKBX7ev"
"620",812251409865445376,"religion","no","no","no","no","no",0,"Ma quindi solo io sono preoccupato che il terrorista stava in Italia?"
"621",812253914296946688,"religion","no","no","no","yes","no",0,"Vorrei dire al #TG4, che definisce ""eroi"" i poliziotti che hanno ucciso il terrorista di #Berlino, che hanno solo fatto il loro dovere."
"622",812256056369942528,"religion","no","no","no","no","no",0,"Che fregatura #Alfano dopo l'uccisione del terrorista a Milano  non ha potuto dare la notizia e prendersi i meriti… https://t.co/NQ2wIoAyVr"
"623",812261785864695808,"religion","no","no","no","no","no",0,"@PatriziaRametta che l'Italia venga usata come base sicura del terrorismo....sembra che sia realtà"
"624",812270386926718976,"religion","no","no","no","no","no",0,"mò hanno diffuso pure la foto del poliziotto che ha fermato il terrorista #berlinattacks #Milano #Polizia https://t.co/QGh5I7l0yf"
"625",812285183466569728,"religion","no","no","no","yes","no",0,"@AlbertoBagnai @FedericoGer @EnricoZapicchi così terrorizzano anche le Forze dell'Ordine"
"626",812286546552520704,"religion","no","no","no","no","no",0,"Oh guarda caso il terrorista di Berlino era in Italia......"
"627",812287201337872384,"religion","no","no","no","no","no",0,"@AnnaLeonardi1 Grillo come suo gemello Salvini in Italia viavai di terroristi se qualcuno aveva un piccolo dubbio di alleanza oggi è palese"
"628",812304446403313664,"Roma","no","no","no","no","no",0,"#Berlino #Milano #sestosangiovanni #AnisAmri Ripropongo mia analisi su antiterrorismo italiano e ruolo della Liguria https://t.co/lgIKkzkPIa"
"629",812308434225942528,"religion","no","no","no","no","no",0,"Studentessa cinese morta a Roma, fermato un terzo rom https://t.co/HqbwfDll12 https://t.co/b57PG9zExB"
"630",812314324681289728,"religion","no","no","no","no","no",0,"#politica #genova - Bagnasco sul terrorismo: "" Non cedere alla paura. Spegnere la vita quotidiana non è la risp... https://t.co/jKVFvYs036"
"631",812315224485281792,"religion","no","no","no","no","no",0,"Dunque siam stati bravi poiche' abbiamo ucciso il terrorista tunisino. Ma il fatto che circolasse liberamente in Italia? #berlinattacks"
"632",812316997212143616,"religion","no","no","no","no","no",0,"@flavio78 ha sbagliato a descrivere l'Italia come un corridoio di terroristi.Ma sull'espulsione dei migranti irregolari che commettono reati"
"634",812322399475601408,"religion","no","weak","weak","no","yes",0,"@incorreggibile sempre detto, dopo breve infatuazione, che il @Mov5Stelle era pro immigrazione selvaggia"
"635",812323904219914240,"religion","no","no","no","no","yes",0,"@valeriafedeli 
ma se lavete fatto passare voi il terrorista
la colpa e del pd e alfano
ci fatte i soldi con le coperative rosse"
"636",812326563232485376,"religion","yes","strong","weak","no","yes",4,"E qui non possiamo dire che temiamo gli islamici, sennò siamo ""razzisti""... 😠 https://t.co/78SLRm2wlL https://t.co/6q7YzsbFLm"
"637",812335327125917696,"religion","no","no","no","no","no",0,"il discorso è semplice: l'islam messo fuori legge, e gli islamici a casa loro. E' una religione incivile e violenta… https://t.co/AdqI3he0Rk"
"638",812342052730048512,"ethnic group","no","no","no","no","no",0,"""Parliamo tanto di legalità, ma è proprio l’illegalità del sistema che porta alla diffusione della peste terrorista… https://t.co/NvhqLAKw6m"
"639",812346579055243264,"religion","no","no","no","no","no",0,"Vittorio Ferraresi - I giovani italiani costretti ad immigrare, anche co... https://t.co/dl1HJhG7k4 via @YouTube"
"640",812348114338246656,"religion","no","no","no","no","no",0,"Ma davvero non vi sembra strano che tutti i ""terroristi"" in europa vengano uccisi anziché processati? #AnisAmri"
"641",812352222210260992,"religion","no","no","weak","yes","no",0,"PARADOSSO :
Dopo aver diffuso nomi e fotografie degli agenti aggrediti dal terrorista , ora sono iniziati... https://t.co/759J1Ey0d4"
"642",812352907869847552,"religion","no","no","no","no","no",0,"@bussolarai @Vpeluffo @arrigoni_paolo @ggramaglia @RaiNews 
per farsi prendere in italia non poteva che essere un fesso il terrorista"
"643",812362746767544320,"religion","no","no","no","no","no",0,"Il poliziotto che ha ucciso il terrorista di Berlino a Milano , dovrà risarcire la famiglia della vittima ? No... https://t.co/qB6B5w3OFF"
"644",812375442225295360,"religion","no","no","no","no","no",0,"@guforealenapoli Chissà quante cellule terroristiche sono sbarcate in italia, ormai il   giochino è facile per rimanere in italia,"
"645",812381183900258304,"religion","no","no","no","no","no",0,"Il terrorista di Berlino ucciso a Milano, era arrivato in treno da Torino https://t.co/a7FSDGkSB5"
"646",812381569360936960,"ethnic group","no","no","no","no","no",0,"@fcapoani un po' l'ho pensato anche io, anche se un terrorista"
"647",812391368018563072,"religion","no","no","no","yes","no",0,"Pagina Nuova TV -  EURONEWS ita -  L'insostenibile vita nei campi profughi vicino a Mosul https://t.co/xolSRuJ0i5... https://t.co/50P2aOGDna"
"648",812392328904187904,"religion","no","strong","no","no","no",0,"Io e i terroristi facciamo le stesse tratte (#Parigi - #Torino - #Milano - #Sestosangiovanni  ) ma io prendo #Blablacar, loro no. Tiè"
"649",812573620765622272,"religion","no","no","no","no","no",0,"@Libero_official Quando se ne va affanculo questo terrorista Islamico?! il suo partito ha perso, è il momento per lui di fare le valigie !"
"650",812586181070299136,"ethnic group","no","no","no","no","no",0,"tutti si svegliano .scoprono..gli italiani non vogliono immigrazione e terrorismo"
"651",812590458039889920,"religion","no","no","no","no","no",0,"Sent'Egidio: un pranzo di Natale anche per i migranti di Ventimiglia https://t.co/SLT57DAc9L"
"652",812634008634933248,"ethnic group","no","no","no","no","no",0,"Sicurezza, i writer di Milano decorano le barriere anticamion... #news #Milano https://t.co/hPV6b6wCbu"
"653",812651939716472832,"religion","no","no","no","no","no",0,"#profughi perché  non possiamo avere Asia Bibi qui in Italia?"
"654",812703892467236864,"religion","no","no","no","no","no",0,"Il terrorista di Berlino ucciso in Italia nella notte https://t.co/SvugQs9FNu #Attualita #attentato https://t.co/qrQCLD9h4n"
"655",812728955149160448,"religion","no","no","no","no","no",0,"La nostra polizia ha ucciso il terrorista islamico autore della strage di Berlino .  A chi andranno i 100mila euro di taglia della Merkel ."
"656",812753499083640832,"religion","no","no","no","no","no",0,"Un terrorista pedinato https://t.co/JEjhv5dPBJ"
"657",812754459923255296,"religion","no","no","no","no","no",0,"Roma, allarme terrorismo: cosa sta succedendo – Vi Avviso https://t.co/fNpKuLJekx"
"658",812771411488022528,"religion","yes","strong","strong","no","yes",2,"@ediononsono @Lady_ofShalott_ @fabry69 senza quei poliziotti il terrorista era ancora in giro. Non mi interessa di che partito erano"
"659",812806412598411264,"religion","no","no","no","yes","no",0,"@COISPpolizia @ilgiornale quest sicuramente ex centri sociali dimostra quanto vale poco la vita di un innocente,meno di un assasino,islamico"
"660",812993633066557440,"religion","no","no","no","yes","no",0,"@mara_zatti @babbel quindi bisogna anche dire che #AnisAmri era un #terroristo ? Sennò si può pensare sia una donna 🤔🤔🤔..."
"661",813029530042560512,"religion","no","no","no","no","no",0,"update della giornata: i testimoni di geova sono ebrei, ma ogni tanto anche musulmani"
"662",813038936473956352,"ethnic group","no","no","no","yes","no",0,"@ultimenotizie non sono eroi manco sapevano che era un terrorista! X loro era un delinquente come tutti. Però non è giusto attaccarli."
"663",813049073158602752,"religion","yes","no","no","no","yes",1,"Gesù si che lo faceva bene l'immigrato.
Come Cristo comanda. https://t.co/qIMlyEzZyG"
"664",813070887817740288,"religion","no","no","no","no","no",0,"#ISLAMICI #ITALIA #PROFUGHI: Siria: bambini islamici decapitano ‘infedele’ – VIDEO CHOC https://t.co/WKNobKZFqH"
"665",813076808803512320,"Roma","no","no","no","no","no",0,"Ecco perché anche i musulmani celebrano Gesù - TPI via @tpi"
"666",813096821555752960,"Roma","no","no","no","no","no",0,"Milano, alla tavola di #Natale con @santegidionews anziani, bambini, senza dimora, rom, famiglie da ogni paese https://t.co/HLBYCj6gcA"
"667",813274055256272896,"religion","no","no","weak","yes","yes",0,"Bari, agenti della Municipale gli salvano la vita: cittadino rom consegna icona a Marzulli - https://t.co/Kq0AvYQfJt"
"669",813337116428091392,"religion","no","no","no","no","yes",0,"@2016Laurabanca @ElleryQueen64 Ah ecco! non lo sapevo. Tutto quadra. Quelli che si agli immigrati purchè lontani da lui."
"670",813441020843020288,"religion","no","no","no","no","no",0,"Intervista choc a imam: “Roma è già musulmana. L’Islam moderato non esiste”. Video | ilgiornale.it https://t.co/ruHrFCIOCo"
"671",813530130282901504,"ethnic group","no","no","no","no","no",0,"L’Inghilterra avverte l’Italia: “Centinaia di terroristi Isis stanno... https://t.co/66tXQs31Lb"
"672",813550459227172864,"ethnic group","no","no","no","no","yes",0,"I numeri del Libano sono spaventosi. 1 migrante ogni 5 abitanti. Altroché l'invasione dell'Italia. https://t.co/RxL50sbf3t"
"673",813640361948094464,"religion","yes","weak","no","yes","no",3,"Milano: ragazza sequestrata e stuprata tutta la notte da un immigrato ai... https://t.co/gZPZg88UTy"
"675",813726048634413056,"religion","yes","no","strong","no","yes",1,"Roma, campi rom da chiudere entro il 31 gennaio 2017: il piano del Campidoglio - Il Messaggero https://t.co/pXO9bfy1OW #Roma #news"
"676",813731670729916416,"religion","yes","weak","strong","no","yes",1,"#Politica
Le legittime schiave del sesso bambine dei musulmani. E l'Italia tace e acconsente
di @barbarapavarot2 
https://t.co/mvfGMmCm4T"
"677",813767990403600384,"Roma","no","no","no","no","yes",0,"@FCoglioni @erpedrini sti comunisti zecche perché non emigrano in Algeria Arabia ecc. visto che si trovano bene con i loro fratelli islamici"
"678",813862040695500800,"religion","no","no","no","no","no",0,"Aversa – Rapina in casa: ferito alla gola un ex consigliere, arrestata una rom 22enne - LineaPress.it https://t.co/cTf2cff3Vv"
"679",814000610777464832,"religion","no","no","no","no","no",0,"Achille Lauro, fu vera crisi Italia-Usa sul nodo del terrorismo palestinese https://t.co/31jnTsntSR https://t.co/rsMPupeRHa"
